tile_ID,norm_pos,is_activator,variable,value,tile_pos,protein_ID
RTBVgp3-034,0.2085889570552147,False,ratio_rep1,0.6430770293000944,34,RTBVgp3
RTBVgp3-034,0.2085889570552147,False,ratio_rep1,0.7020215147938723,34,RTBVgp3
RTBVgp3-034,0.2085889570552147,False,ratio_rep1,0.8382416234887106,34,RTBVgp3
RTBVgp3-035,0.2147239263803681,False,ratio_rep1,0.690066345148454,35,RTBVgp3
RTBVgp3-035,0.2147239263803681,False,ratio_rep1,1.0534458666912958,35,RTBVgp3
RTBVgp3-035,0.2147239263803681,False,ratio_rep1,0.8646099636401006,35,RTBVgp3
RTBVgp3-078,0.4785276073619632,False,ratio_rep1,0.6466073187109994,78,RTBVgp3
RTBVgp3-078,0.4785276073619632,False,ratio_rep1,1.0923608300381795,78,RTBVgp3
RTBVgp3-078,0.4785276073619632,True,ratio_rep1,1.1104103521222477,78,RTBVgp3
RTBVgp3-079,0.48466257668711654,False,ratio_rep1,0.7596663610552044,79,RTBVgp3
RTBVgp3-079,0.48466257668711654,True,ratio_rep1,1.104235572650007,79,RTBVgp3
RTBVgp3-079,0.48466257668711654,False,ratio_rep1,0.9989297369151958,79,RTBVgp3
RTBVgp3-080,0.49079754601226994,False,ratio_rep1,0.9065092690324332,80,RTBVgp3
RTBVgp3-080,0.49079754601226994,True,ratio_rep1,1.1866047802248874,80,RTBVgp3
RTBVgp3-080,0.49079754601226994,False,ratio_rep1,0.9106722841994562,80,RTBVgp3
RTBVgp3-036,0.22085889570552147,False,ratio_rep1,0.8810051122447756,36,RTBVgp3
RTBVgp3-036,0.22085889570552147,False,ratio_rep1,0.8086564145120494,36,RTBVgp3
RTBVgp3-081,0.49693251533742333,True,ratio_rep1,1.2053302358052942,81,RTBVgp3
RTBVgp3-081,0.49693251533742333,False,ratio_rep1,0.8593164423452148,81,RTBVgp3
RTBVgp3-037,0.22699386503067484,False,ratio_rep1,0.8572607063224132,37,RTBVgp3
RTBVgp3-039,0.2392638036809816,True,ratio_rep1,1.5802984468494872,39,RTBVgp3
RTBVgp3-038,0.2331288343558282,False,ratio_rep1,0.8212495131888132,38,RTBVgp3
RTBVgp3-034,0.2085889570552147,False,ratio_rep2,0.7934479938638521,34,RTBVgp3
RTBVgp3-034,0.2085889570552147,False,ratio_rep2,0.7911090614031139,34,RTBVgp3
RTBVgp3-034,0.2085889570552147,False,ratio_rep2,0.7659781295696112,34,RTBVgp3
RTBVgp3-035,0.2147239263803681,False,ratio_rep2,0.6624395235878017,35,RTBVgp3
RTBVgp3-035,0.2147239263803681,False,ratio_rep2,0.772350237651053,35,RTBVgp3
RTBVgp3-035,0.2147239263803681,False,ratio_rep2,0.663861341085311,35,RTBVgp3
RTBVgp3-078,0.4785276073619632,False,ratio_rep2,0.7735815788165172,78,RTBVgp3
RTBVgp3-078,0.4785276073619632,False,ratio_rep2,0.9551866209818703,78,RTBVgp3
RTBVgp3-078,0.4785276073619632,False,ratio_rep2,0.8643658952587762,78,RTBVgp3
RTBVgp3-079,0.48466257668711654,False,ratio_rep2,0.8724004136563664,79,RTBVgp3
RTBVgp3-079,0.48466257668711654,False,ratio_rep2,1.0156444293169644,79,RTBVgp3
RTBVgp3-079,0.48466257668711654,True,ratio_rep2,1.1821990217599676,79,RTBVgp3
RTBVgp3-080,0.49079754601226994,False,ratio_rep2,0.9045299551355735,80,RTBVgp3
RTBVgp3-080,0.49079754601226994,False,ratio_rep2,0.9600767138426696,80,RTBVgp3
RTBVgp3-080,0.49079754601226994,False,ratio_rep2,1.0694228419321112,80,RTBVgp3
RTBVgp3-036,0.22085889570552147,False,ratio_rep2,0.6223778483290965,36,RTBVgp3
RTBVgp3-036,0.22085889570552147,False,ratio_rep2,0.9300229714297016,36,RTBVgp3
RTBVgp3-081,0.49693251533742333,True,ratio_rep2,1.3604162786958482,81,RTBVgp3
RTBVgp3-081,0.49693251533742333,True,ratio_rep2,1.1999985736165395,81,RTBVgp3
RTBVgp3-037,0.22699386503067484,False,ratio_rep2,0.7462314805463662,37,RTBVgp3
RTBVgp3-039,0.2392638036809816,False,ratio_rep2,0.7810932280059741,39,RTBVgp3
RTBVgp3-038,0.2331288343558282,False,ratio_rep2,0.8320099987474455,38,RTBVgp3
