tile_ID,norm_pos,is_activator,variable,value,tile_pos,protein_ID
AA15_gp1-097,0.5914634146341463,True,ratio_rep1,1.1495464432020472,97,AA15_gp1
AA15_gp1-097,0.5914634146341463,True,ratio_rep1,1.8236589418101865,97,AA15_gp1
AA15_gp1-097,0.5914634146341463,True,ratio_rep1,1.574717053697313,97,AA15_gp1
AA15_gp1-098,0.5975609756097561,True,ratio_rep1,1.329552581494971,98,AA15_gp1
AA15_gp1-098,0.5975609756097561,True,ratio_rep1,1.1776030726121134,98,AA15_gp1
AA15_gp1-098,0.5975609756097561,False,ratio_rep1,0.9559017219176628,98,AA15_gp1
AA15_gp1-099,0.6036585365853658,True,ratio_rep1,1.2871409741129831,99,AA15_gp1
AA15_gp1-099,0.6036585365853658,False,ratio_rep1,1.0168301783868676,99,AA15_gp1
AcLVgp1-148,0.7628865979381443,False,ratio_rep1,0.873773030580508,148,AcLVgp1
AcLVgp1-148,0.7628865979381443,True,ratio_rep1,1.0996918852413835,148,AcLVgp1
AcLVgp1-148,0.7628865979381443,False,ratio_rep1,0.8104076194096538,148,AcLVgp1
AcLVgp1-148,0.7628865979381443,False,ratio_rep1,1.0341123165449393,148,AcLVgp1
AcLVgp1-149,0.7680412371134021,True,ratio_rep1,1.1046670131955574,149,AcLVgp1
AcLVgp1-041,0.211340206185567,False,ratio_rep1,1.0864798500807704,41,AcLVgp1
AlVX_gp1-058,0.3493975903614458,False,ratio_rep1,0.8817083028766414,58,AlVX_gp1
AlVX_gp1-058,0.3493975903614458,False,ratio_rep1,1.0019202158124856,58,AlVX_gp1
AlVX_gp1-058,0.3493975903614458,False,ratio_rep1,0.7633409966737947,58,AlVX_gp1
AlVX_gp1-040,0.24096385542168675,False,ratio_rep1,0.7380523331412853,40,AlVX_gp1
ApLV_gp1-041,0.19158878504672897,False,ratio_rep1,0.961819523935269,41,ApLV_gp1
ApLV_gp1-041,0.19158878504672897,True,ratio_rep1,1.609108736432754,41,ApLV_gp1
ApLV_gp1-041,0.19158878504672897,True,ratio_rep1,1.094284789293347,41,ApLV_gp1
ApLV_gp1-042,0.19626168224299065,False,ratio_rep1,1.0329865066097892,42,ApLV_gp1
ApLV_gp1-042,0.19626168224299065,True,ratio_rep1,1.501144633922658,42,ApLV_gp1
ApLV_gp1-042,0.19626168224299065,False,ratio_rep1,1.077701715256806,42,ApLV_gp1
ApLV_gp1-088,0.411214953271028,False,ratio_rep1,0.6964492753469764,88,ApLV_gp1
ApLV_gp1-089,0.4158878504672897,False,ratio_rep1,0.8376807143105783,89,ApLV_gp1
ApLV_gp1-168,0.7850467289719626,False,ratio_rep1,0.8513751376497627,168,ApLV_gp1
B390_gp1-170,0.8900523560209425,False,ratio_rep1,1.009783077584835,170,B390_gp1
B390_gp1-170,0.8900523560209425,True,ratio_rep1,1.396193186283199,170,B390_gp1
B390_gp1-170,0.8900523560209425,False,ratio_rep1,1.090239088124887,170,B390_gp1
B390_gp1-170,0.8900523560209425,False,ratio_rep1,0.8638802991479017,170,B390_gp1
B390_gp1-146,0.7643979057591623,True,ratio_rep1,1.4812311042269348,146,B390_gp1
B390_gp1-146,0.7643979057591623,False,ratio_rep1,0.8189988976009545,146,B390_gp1
B390_gp1-145,0.7591623036649214,False,ratio_rep1,0.9658860357607378,145,B390_gp1
B9L41_gp1-107,0.8492063492063492,False,ratio_rep1,0.7909999936173023,107,B9L41_gp1
B9L41_gp1-107,0.8492063492063492,True,ratio_rep1,1.1275725805634176,107,B9L41_gp1
B9L41_gp1-107,0.8492063492063492,False,ratio_rep1,0.768500018842572,107,B9L41_gp1
B9L41_gp1-107,0.8492063492063492,False,ratio_rep1,1.0883308135780958,107,B9L41_gp1
C1175_gp1-130,0.8666666666666667,False,ratio_rep1,0.6720118596217082,130,C1175_gp1
C1175_gp1-130,0.8666666666666667,False,ratio_rep1,0.7458755301320231,130,C1175_gp1
C1175_gp1-130,0.8666666666666667,False,ratio_rep1,0.4914469660500213,130,C1175_gp1
C1175_gp1-130,0.8666666666666667,False,ratio_rep1,0.8749513057010571,130,C1175_gp1
CGU93_gp1-114,0.8260869565217391,False,ratio_rep1,0.5995484342512732,114,CGU93_gp1
CGU93_gp1-114,0.8260869565217391,False,ratio_rep1,0.8464123674216407,114,CGU93_gp1
CGU93_gp1-114,0.8260869565217391,False,ratio_rep1,1.036312040346932,114,CGU93_gp1
CGU93_gp1-114,0.8260869565217391,False,ratio_rep1,0.7225100522183304,114,CGU93_gp1
CGU93_gp1-048,0.34782608695652173,True,ratio_rep1,1.2236656955113387,48,CGU93_gp1
CGU93_gp1-049,0.35507246376811596,True,ratio_rep1,1.4007199290973995,49,CGU93_gp1
CVNV_gp1-043,0.22164948453608246,False,ratio_rep1,0.9409847687414428,43,CVNV_gp1
CVNV_gp1-043,0.22164948453608246,False,ratio_rep1,1.0319747624408913,43,CVNV_gp1
CVNV_gp1-043,0.22164948453608246,True,ratio_rep1,1.1001741717767457,43,CVNV_gp1
CVXgORF1-041,0.2733333333333333,False,ratio_rep1,0.8182295783394793,41,CVXgORF1
CVXgORF1-041,0.2733333333333333,True,ratio_rep1,1.4206547514537298,41,CVXgORF1
CVXgORF1-041,0.2733333333333333,True,ratio_rep1,1.314985376754373,41,CVXgORF1
CVXgORF1-042,0.28,False,ratio_rep1,0.82960863701576,42,CVXgORF1
CVXgORF1-042,0.28,False,ratio_rep1,0.9147881515643824,42,CVXgORF1
CVXgORF1-042,0.28,False,ratio_rep1,0.9150982812055828,42,CVXgORF1
CVXgORF1-043,0.2866666666666667,True,ratio_rep1,1.2477627485552216,43,CVXgORF1
CVXgORF1-043,0.2866666666666667,False,ratio_rep1,0.859864404895629,43,CVXgORF1
Clbvgp1-067,0.3489583333333333,False,ratio_rep1,0.8743840854971344,67,Clbvgp1
Clbvgp1-067,0.3489583333333333,True,ratio_rep1,2.302797551274732,67,Clbvgp1
Clbvgp1-067,0.3489583333333333,True,ratio_rep1,1.2893290232676518,67,Clbvgp1
Clbvgp1-068,0.3541666666666667,True,ratio_rep1,1.3042238072246546,68,Clbvgp1
