tile_ID,norm_pos,is_activator,variable,value,tile_pos,protein_ID
APL28_gp4-002,0.04081632653061224,False,ratio_rep1,0.9480873875188512,2,APL28_gp4
APL28_gp4-002,0.04081632653061224,False,ratio_rep1,0.6512730799725612,2,APL28_gp4
APL28_gp4-002,0.04081632653061224,False,ratio_rep1,0.7918546338923901,2,APL28_gp4
APL28_gp4-001,0.02040816326530612,True,ratio_rep1,1.168997896008411,1,APL28_gp4
APL28_gp4-001,0.02040816326530612,False,ratio_rep1,1.049145674607335,1,APL28_gp4
APL28_gp4-003,0.061224489795918366,False,ratio_rep1,1.028990622782437,3,APL28_gp4
APL28_gp4-003,0.061224489795918366,False,ratio_rep1,0.8286534600759191,3,APL28_gp4
APL28_gp4-004,0.08163265306122448,True,ratio_rep1,1.2683747832158674,4,APL28_gp4
APL28_gp4-004,0.08163265306122448,False,ratio_rep1,0.7750442897809517,4,APL28_gp4
APL28_gp4-005,0.10204081632653061,False,ratio_rep1,0.7570132972186635,5,APL28_gp4
B391_gp1-120,0.3883495145631068,False,ratio_rep1,0.6575787589195352,120,B391_gp1
B391_gp1-120,0.3883495145631068,False,ratio_rep1,0.5160448867795884,120,B391_gp1
B391_gp1-120,0.3883495145631068,False,ratio_rep1,0.5461318760167323,120,B391_gp1
B391_gp1-120,0.3883495145631068,False,ratio_rep1,1.0446852787659395,120,B391_gp1
B391_gp1-196,0.6343042071197411,False,ratio_rep1,1.0299248402424506,196,B391_gp1
BCMNVgp1-116,0.3841059602649007,True,ratio_rep1,1.2348238984923312,116,BCMNVgp1
BCMNVgp1-116,0.3841059602649007,True,ratio_rep1,1.127970680548026,116,BCMNVgp1
BCMNVgp1-116,0.3841059602649007,True,ratio_rep1,1.2252884125018175,116,BCMNVgp1
BCMNVgp1-117,0.38741721854304634,False,ratio_rep1,0.912272725653222,117,BCMNVgp1
BGV88_gp1-115,0.3782894736842105,False,ratio_rep1,0.8547987444776063,115,BGV88_gp1
BGV88_gp1-115,0.3782894736842105,False,ratio_rep1,1.07177079695051,115,BGV88_gp1
BGV88_gp1-115,0.3782894736842105,False,ratio_rep1,0.8911250963265669,115,BGV88_gp1
BGV88_gp1-116,0.3815789473684211,False,ratio_rep1,1.081809563374704,116,BGV88_gp1
BGV88_gp1-116,0.3815789473684211,False,ratio_rep1,1.077592893503046,116,BGV88_gp1
BGV88_gp1-116,0.3815789473684211,True,ratio_rep1,1.0989330171133074,116,BGV88_gp1
BGV88_gp1-117,0.3848684210526316,True,ratio_rep1,1.1784438508051305,117,BGV88_gp1
BGV88_gp1-117,0.3848684210526316,True,ratio_rep1,1.4783615759306488,117,BGV88_gp1
BGV88_gp1-117,0.3848684210526316,False,ratio_rep1,0.8648593611259012,117,BGV88_gp1
BGV88_gp1-119,0.39144736842105265,False,ratio_rep1,0.913774770610684,119,BGV88_gp1
BGV88_gp1-119,0.39144736842105265,False,ratio_rep1,0.7307270085027819,119,BGV88_gp1
BGV88_gp1-119,0.39144736842105265,False,ratio_rep1,0.8641244906378719,119,BGV88_gp1
BGV88_gp1-119,0.39144736842105265,False,ratio_rep1,0.8867437439555823,119,BGV88_gp1
BGV88_gp1-118,0.3881578947368421,True,ratio_rep1,1.136405406968193,118,BGV88_gp1
BGV88_gp1-118,0.3881578947368421,False,ratio_rep1,0.9549902724785208,118,BGV88_gp1
BGV88_gp1-275,0.9046052631578947,False,ratio_rep1,0.8057800229093403,275,BGV88_gp1
BGV88_gp1-275,0.9046052631578947,False,ratio_rep1,0.8696208722325458,275,BGV88_gp1
BGV88_gp1-277,0.9111842105263158,False,ratio_rep1,1.0116451066944854,277,BGV88_gp1
BGV88_gp1-277,0.9111842105263158,True,ratio_rep1,1.7526476986914556,277,BGV88_gp1
BTBLV_gp1-116,0.3815789473684211,False,ratio_rep1,0.9342801924018714,116,BTBLV_gp1
BTBLV_gp1-116,0.3815789473684211,True,ratio_rep1,1.6896349195009417,116,BTBLV_gp1
BTBLV_gp1-116,0.3815789473684211,False,ratio_rep1,0.7881413939307763,116,BTBLV_gp1
